user_id,product_id,view_timestamp,purchase_timestamp
1924,2685,2023-11-22 20:13:18.846634,
1808,2911,2024-04-10 19:04:07.757366,
1550,2196,2024-08-24 06:40:37.617969,
1832,2030,2024-01-20 04:17:44.910809,
1899,2190,2024-05-13 22:07:20.947292,2024-05-14 15:04:20.947292
1030,2725,2023-12-06 09:33:55.191203,2023-12-06 19:09:55.191203
1294,2360,2023-12-24 21:09:01.573105,
1180,2797,2023-10-07 05:38:04.545278,
1444,2021,2023-11-21 09:52:07.261921,
1499,2146,2024-03-07 04:38:58.576388,
1421,2316,2024-01-09 15:54:34.507011,2024-01-10 12:25:34.507011
1496,2756,2024-05-09 14:02:37.883526,2024-05-10 01:59:37.883526
1385,2314,2024-05-22 00:23:39.114877,
1959,2917,2023-11-06 09:33:51.585272,
1758,2339,2024-04-05 18:40:55.104980,2024-04-06 00:50:55.104980
1372,2915,2024-07-02 17:48:32.240058,
1219,2475,2024-08-26 21:04:50.513374,
1460,2503,2023-11-12 07:57:36.524829,2023-11-12 21:23:36.524829
1801,2860,2024-01-04 03:16:20.146930,
1690,2148,2024-06-24 16:36:52.742151,2024-06-25 15:35:52.742151
1186,2415,2024-05-28 20:40:23.837292,2024-05-29 03:53:23.837292
1041,2905,2024-05-02 19:08:36.762357,
1703,2079,2023-12-21 19:00:56.510323,
1790,2784,2024-01-21 00:52:28.789819,2024-01-21 08:50:28.789819
1142,2251,2024-05-16 22:44:36.326283,2024-05-17 01:04:36.326283
1484,2789,2024-01-10 20:06:28.489914,2024-01-11 05:25:28.489914
1632,2732,2024-03-05 00:52:04.738693,
1048,2198,2024-02-21 09:36:27.997324,
1161,2428,2024-06-20 17:07:40.466395,
1969,2898,2024-03-07 14:22:51.355110,
1045,2293,2023-10-21 11:42:26.771746,
1465,2885,2024-05-04 12:27:25.544389,
1380,2743,2023-10-11 16:16:06.191665,
1580,2179,2023-12-23 05:31:07.124529,
1698,2953,2024-07-09 14:06:48.814777,
1013,2443,2024-08-02 06:36:09.355168,
1286,2756,2023-11-22 11:34:54.536285,
1570,2548,2024-06-05 15:46:57.824293,
1490,2498,2024-04-27 14:29:50.728880,
1705,2333,2024-06-03 10:08:34.272492,
1032,2610,2024-08-02 13:41:11.795734,
1351,2334,2024-07-18 00:59:05.280059,2024-07-18 05:33:05.280059
1944,2823,2024-04-29 10:23:34.536319,
1575,2019,2024-07-04 13:08:05.673898,2024-07-04 13:49:05.673898
1619,2092,2024-04-10 04:12:43.314152,
1728,2028,2024-06-18 16:19:53.375091,
1832,2530,2023-11-28 10:42:56.804844,2023-11-29 07:06:56.804844
1078,2167,2023-09-25 03:01:37.475428,2023-09-25 23:37:37.475428
1724,2271,2023-12-15 22:12:24.452991,
1785,2512,2024-08-03 06:10:22.124183,
1886,2576,2024-03-26 20:23:12.300479,
1312,2174,2024-05-07 13:42:30.519587,
1463,2101,2023-11-05 00:35:15.824631,
1258,2896,2024-02-02 02:15:10.680322,
1249,2105,2024-08-02 07:50:03.227695,
1287,2169,2024-04-14 02:00:19.363892,
1043,2321,2024-07-20 19:24:06.920691,
1513,2712,2023-10-30 15:16:39.559704,2023-10-31 06:10:39.559704
1028,2854,2024-03-12 18:25:55.622635,2024-03-13 03:42:55.622635
1844,2659,2023-10-14 19:28:53.437158,
1827,2837,2024-01-22 15:15:53.355639,
1167,2635,2023-09-15 14:33:02.952390,
1249,2775,2023-12-07 23:40:42.484292,
1111,2692,2024-08-28 19:54:05.971595,2024-08-29 07:57:05.971595
1234,2024,2024-09-04 08:23:46.195060,
1730,2346,2024-05-18 14:54:12.786237,
1017,2245,2024-06-14 07:11:36.088775,
1624,2717,2023-11-02 00:09:44.890317,
1583,2688,2023-11-08 21:24:43.807408,2023-11-08 23:26:43.807408
1009,2598,2024-04-05 14:15:30.365093,2024-04-05 18:19:30.365093
1585,2027,2024-04-05 09:29:00.730837,
1081,2596,2024-07-26 07:09:36.221193,2024-07-26 20:08:36.221193
1092,2851,2023-11-04 03:15:08.920501,
1300,2935,2024-06-05 02:16:55.959734,
1454,2281,2024-08-19 18:17:29.682954,2024-08-20 09:30:29.682954
1871,3000,2023-09-26 12:01:01.779881,
1465,2880,2024-06-15 20:35:26.798601,2024-06-15 21:41:26.798601
1776,2625,2023-12-05 09:10:14.652294,
1728,2256,2023-12-17 06:59:51.690951,
1828,2874,2023-12-06 05:03:29.352012,2023-12-07 03:58:29.352012
1526,2304,2024-05-12 22:22:03.272897,
1757,2824,2024-03-18 21:21:51.474913,
1732,2823,2024-06-26 19:27:32.700895,
1217,2516,2024-01-31 11:38:15.814048,2024-02-01 07:44:15.814048
1387,2769,2024-08-11 23:48:53.321678,2024-08-12 13:42:53.321678
1048,2062,2024-07-29 17:10:47.144738,
1871,2366,2023-09-26 07:30:06.038403,
1945,2976,2024-05-05 14:31:08.284612,2024-05-05 21:46:08.284612
1999,2859,2023-10-19 10:33:08.480571,
1370,2178,2024-08-30 10:49:53.617658,
1568,2590,2024-04-30 03:24:09.982188,
1793,2740,2023-12-20 15:06:03.461374,
1975,2800,2024-06-08 17:06:32.761666,
1762,2193,2024-04-10 01:51:03.433074,2024-04-10 23:35:03.433074
1074,2010,2024-04-06 23:35:37.388806,
1290,2445,2024-01-27 07:24:50.597979,
1552,2193,2024-01-27 23:42:32.913874,2024-01-28 09:29:32.913874
1649,2144,2024-04-13 09:09:29.525821,
1892,2407,2024-08-04 19:20:44.237912,
1857,2441,2023-10-10 04:00:40.524613,2023-10-10 19:00:40.524613
1920,2651,2023-12-12 15:03:09.928718,2023-12-12 15:20:09.928718
1702,2987,2024-08-31 23:56:04.051255,
1874,2864,2023-12-02 03:35:16.929909,
1733,2104,2024-02-06 23:13:19.243557,
1300,2444,2024-07-06 05:24:28.849970,
1169,2149,2024-01-15 18:10:37.930080,2024-01-16 10:36:37.930080
1042,2202,2024-06-27 05:57:05.996433,
1669,2464,2024-07-31 18:26:34.808176,2024-08-01 07:48:34.808176
1794,2437,2023-09-14 03:32:25.453384,2023-09-14 12:27:25.453384
1565,2597,2024-07-29 21:24:25.755261,
1872,2213,2024-02-19 09:45:11.166496,
1104,2192,2023-12-04 17:45:01.885943,2023-12-05 17:13:01.885943
1967,2081,2024-03-17 16:03:07.117677,
1377,2838,2023-12-23 07:12:55.521287,
1571,2736,2023-11-05 14:40:40.885053,
1374,2901,2023-11-08 05:03:48.436515,
1204,2611,2024-04-18 14:52:18.931109,2024-04-19 03:50:18.931109
1783,2143,2024-07-06 02:56:19.642977,
1532,2845,2024-05-10 04:50:06.468383,
1046,2095,2024-02-10 04:06:38.602533,
1413,2643,2024-01-10 08:22:39.737437,
1715,2409,2023-10-23 03:12:23.357610,
1506,2686,2024-05-15 08:36:20.745671,2024-05-15 09:39:20.745671
1021,2458,2024-03-04 16:41:28.390707,
1831,2329,2024-04-14 12:26:16.424924,
1837,2680,2024-05-05 03:25:32.775336,2024-05-05 22:19:32.775336
1833,2122,2024-02-08 19:33:01.803058,
1615,2316,2023-12-09 17:39:43.562332,
1625,2406,2023-10-28 10:43:00.810778,
1070,2160,2024-04-15 02:05:02.738549,2024-04-15 21:31:02.738549
1495,2679,2023-10-30 22:39:55.215591,
1543,2524,2024-03-16 23:24:38.006844,2024-03-17 22:08:38.006844
1422,2835,2024-08-02 02:13:30.947964,
1645,2907,2023-11-04 09:05:27.190999,
1803,2675,2023-11-11 11:48:54.582457,
1982,2439,2024-08-13 15:39:16.371289,
1483,2223,2024-03-18 10:27:17.944439,
1968,2192,2024-02-06 19:50:21.938260,
1994,2516,2024-08-30 17:51:51.154116,2024-08-31 02:47:51.154116
1122,2649,2024-05-01 14:57:15.423910,
1870,2537,2024-07-28 14:30:20.048677,2024-07-28 15:33:20.048677
1301,2553,2024-06-03 14:57:17.287364,2024-06-04 10:12:17.287364
1405,2399,2024-07-07 17:03:15.733446,
1885,2498,2024-08-22 17:06:24.257105,
1398,2265,2023-11-29 20:18:45.307752,
1398,2646,2024-04-20 06:22:01.638011,
1436,2840,2024-03-01 22:00:13.943596,
1129,2864,2024-03-05 15:53:46.508523,
1627,2709,2023-11-30 20:35:49.992183,2023-12-01 11:55:49.992183
1592,2775,2024-02-08 18:23:25.103220,
1754,2386,2023-11-02 20:41:13.233292,
1287,2562,2024-04-11 13:02:34.346558,
1526,2389,2024-06-18 01:20:26.867398,2024-06-18 22:49:26.867398
1704,2925,2024-04-26 08:37:52.316935,
1113,2886,2024-03-16 07:17:59.643723,2024-03-16 08:40:59.643723
1275,2960,2023-11-11 23:54:53.458660,
1312,2529,2024-05-19 03:26:03.360101,2024-05-19 03:47:03.360101
1714,2476,2024-08-13 14:49:20.822559,
1210,2499,2024-04-16 14:46:29.835521,2024-04-17 09:12:29.835521
1568,2080,2023-10-06 21:10:01.127406,
1530,2208,2024-01-27 21:00:59.791079,
1135,2844,2023-10-30 00:39:20.999437,
1581,2853,2023-09-17 18:53:26.456334,2023-09-18 05:18:26.456334
1044,2483,2024-03-20 15:40:07.855798,2024-03-20 23:57:07.855798
1499,2018,2024-08-08 20:45:21.797481,2024-08-09 12:37:21.797481
1294,2976,2024-05-18 16:42:38.976034,2024-05-18 19:38:38.976034
1563,2531,2024-07-09 14:43:53.954895,
1737,2066,2024-04-19 21:28:15.335737,
1506,2189,2023-11-15 12:56:49.031045,2023-11-16 00:10:49.031045
1947,2246,2024-08-06 00:59:16.522297,
1748,2033,2024-04-17 19:31:49.637006,
1330,2512,2024-07-28 07:52:32.262558,2024-07-29 02:11:32.262558
1313,2915,2024-03-23 20:05:38.640092,
1169,2810,2024-06-12 12:55:00.468087,
1628,2260,2023-10-15 18:35:15.148639,
1005,2297,2024-05-09 13:47:02.550832,
1360,2117,2024-08-06 04:17:18.812304,
1843,2439,2024-03-26 16:57:29.499132,2024-03-27 13:13:29.499132
1968,2281,2023-09-12 04:13:38.577896,
1466,2115,2024-08-19 05:39:54.803544,2024-08-20 04:25:54.803544
1522,2199,2024-05-16 13:47:42.592524,2024-05-17 09:17:42.592524
1783,2528,2024-02-16 08:06:15.398730,
1030,2082,2024-02-12 09:19:18.558575,2024-02-13 02:11:18.558575
1333,2660,2024-07-27 06:12:23.504585,2024-07-27 15:23:23.504585
1535,2106,2024-05-23 13:04:33.887203,
1227,2371,2024-02-15 09:50:03.593651,2024-02-15 10:49:03.593651
1195,2520,2024-08-19 11:41:07.568213,
1128,2032,2024-03-05 19:53:06.364059,
1258,2853,2024-06-18 11:41:53.021029,
1752,2106,2024-01-17 18:15:42.112746,
1557,2810,2024-07-01 14:49:17.704433,2024-07-02 00:52:17.704433
1370,2331,2024-08-08 07:46:46.894042,
1707,2011,2024-07-13 12:19:04.033055,2024-07-13 19:22:04.033055
1122,2911,2024-04-09 03:50:36.522993,
1543,2348,2024-02-14 03:26:40.567333,2024-02-15 00:18:40.567333
1153,2212,2023-12-13 16:45:02.222466,2023-12-13 22:20:02.222466
1467,2860,2024-06-17 11:02:30.816295,
1709,2970,2024-08-09 03:17:47.338074,
1930,2228,2023-10-12 08:25:53.274598,
1845,2243,2024-04-17 06:11:37.735064,
1450,2639,2024-03-28 07:55:20.314545,
1478,2480,2023-12-14 21:33:47.577277,2023-12-15 09:12:47.577277
1540,2330,2023-09-13 17:39:02.120614,2023-09-14 07:52:02.120614
1534,2939,2024-06-09 08:19:34.444281,2024-06-09 15:23:34.444281
1608,2122,2023-09-14 08:04:01.126475,
1891,2308,2024-03-20 14:10:20.703492,
1334,2954,2024-03-19 13:48:51.342044,2024-03-20 06:54:51.342044
1649,2789,2024-01-26 17:07:42.969074,
1573,2250,2023-11-25 18:21:27.564291,2023-11-26 16:25:27.564291
1184,2260,2024-07-01 11:53:41.350864,2024-07-01 15:03:41.350864
1409,2069,2024-02-08 01:32:40.165277,
1627,2859,2023-10-20 15:59:22.423527,
1783,2484,2024-02-14 08:32:52.653677,
1775,2736,2024-04-12 12:55:16.386553,
1371,2783,2023-12-16 04:13:30.466087,
1807,2646,2024-03-25 13:04:24.509799,
1313,2604,2024-04-04 23:28:13.616353,
1403,2639,2024-04-22 05:18:20.987947,2024-04-22 19:25:20.987947
1335,2522,2024-09-07 23:34:32.925955,
1579,2062,2024-02-03 21:41:39.626709,
1153,2619,2023-11-25 03:14:11.091118,
1349,2854,2024-03-31 09:19:34.099067,
1847,2487,2024-04-02 09:10:02.144628,
1247,2254,2023-11-16 00:19:11.166841,
1352,2512,2024-04-02 22:35:20.381604,
1559,2151,2024-03-06 10:13:55.581591,
1991,2644,2024-09-06 18:43:58.321654,
1252,2963,2024-04-09 17:15:28.938165,
1130,2836,2024-06-20 12:06:34.951975,2024-06-21 06:11:34.951975
1097,2198,2024-02-04 03:36:59.471294,
1684,2575,2023-11-01 03:58:55.786711,2023-11-01 16:05:55.786711
1621,2794,2024-07-23 05:50:15.877124,
1918,2333,2023-10-25 05:35:02.031563,
1342,2798,2023-12-04 15:49:36.395779,2023-12-05 11:43:36.395779
1699,2170,2024-06-23 18:15:16.187873,
1831,2189,2024-08-23 10:33:43.494510,
1674,2807,2023-10-18 08:43:29.860451,
1876,2677,2024-03-15 09:43:26.987431,
1335,2160,2024-06-24 20:18:18.469730,2024-06-25 02:14:18.469730
1545,2773,2024-06-30 05:47:53.837945,
1895,2842,2024-04-23 00:06:20.404651,
1481,2919,2024-05-18 18:26:03.519766,2024-05-18 19:04:03.519766
1792,2145,2023-09-30 17:59:20.375660,
1465,2348,2024-01-31 20:29:46.124852,
1790,2271,2024-04-30 23:38:54.574321,2024-05-01 08:00:54.574321
1153,2053,2024-07-01 12:36:55.568005,
1870,2450,2024-07-08 10:09:59.385890,
1800,2277,2024-03-02 00:14:27.385882,
1083,2962,2024-04-17 23:18:50.940822,2024-04-18 08:09:50.940822
1404,2290,2023-10-13 22:19:36.463540,
1777,2711,2023-12-16 19:54:28.723477,2023-12-17 12:25:28.723477
1959,2419,2024-01-25 04:21:30.172055,
1686,2696,2024-04-21 04:18:26.989519,
1983,2758,2024-06-02 08:27:12.405045,
1488,2259,2024-08-16 15:52:04.562201,
1924,2023,2024-02-05 01:39:48.022674,
1903,2873,2024-05-08 09:34:52.498271,
1142,2814,2023-12-25 08:49:37.985281,2023-12-25 21:56:37.985281
1307,2984,2024-08-28 15:46:40.227655,
1008,2069,2023-10-02 17:24:49.812095,
1575,2068,2024-06-20 06:58:21.694466,2024-06-21 06:54:21.694466
1518,2119,2023-11-14 18:05:28.727916,
1518,2483,2024-03-10 07:13:16.379248,2024-03-10 16:56:16.379248
1971,2387,2023-09-15 15:35:29.182431,2023-09-16 14:53:29.182431
1353,2944,2024-07-18 09:34:42.349420,
1906,2289,2024-08-16 16:30:43.233795,2024-08-17 08:39:43.233795
1140,2953,2024-03-18 23:42:50.332362,2024-03-19 10:50:50.332362
1428,2825,2023-11-21 20:48:27.715239,
1992,2109,2024-06-24 01:42:25.251733,
1356,2149,2024-03-16 05:02:47.730403,2024-03-16 10:13:47.730403
1533,2060,2024-05-23 20:08:57.820903,2024-05-24 10:47:57.820903
1382,2245,2024-04-23 10:18:51.968691,
1449,2076,2024-05-14 22:02:33.449165,
1390,2577,2024-01-21 03:06:04.154219,
1568,2331,2024-05-07 23:26:49.425355,
1702,2006,2024-09-02 01:59:04.125626,
1148,2405,2023-10-13 10:56:59.709896,
1479,2090,2023-12-21 12:30:10.963216,
1010,2087,2024-02-04 15:02:47.503583,
1151,2988,2024-05-13 07:48:12.407348,2024-05-13 10:00:12.407348
1078,2421,2024-02-06 19:47:33.121847,
1305,2546,2023-11-23 21:34:45.878310,2023-11-23 22:00:45.878310
1287,2391,2023-09-17 08:24:21.293704,
1272,2788,2024-05-25 17:29:15.313199,
1047,2626,2024-08-12 10:59:43.215101,2024-08-12 14:30:43.215101
1453,2395,2024-03-30 11:18:14.275504,
1754,2301,2024-06-02 22:51:51.561614,
1676,2176,2024-04-02 22:45:52.693206,
1110,2684,2024-04-11 15:33:08.332873,2024-04-12 12:03:08.332873
1168,2614,2024-01-16 15:35:23.645708,
1959,2849,2024-07-05 14:18:51.756412,2024-07-06 09:18:51.756412
1463,2442,2023-12-03 09:21:31.760529,
1344,2183,2024-08-28 11:38:03.903331,
1010,2494,2024-02-24 20:00:53.979867,
1244,2509,2024-02-06 06:41:31.670020,
1630,2656,2023-09-13 10:28:48.629089,
1239,2334,2023-11-14 16:01:10.558305,
1969,2484,2024-03-14 15:16:05.956679,
1246,2858,2024-04-02 18:31:45.927520,
1392,2211,2024-03-13 12:22:00.542814,2024-03-13 13:52:00.542814
1055,2713,2024-01-13 21:45:57.979327,
1446,2620,2023-10-24 11:22:46.044422,
1132,2421,2024-03-17 05:03:16.477482,
1988,2198,2023-12-14 20:35:06.171301,
1757,2203,2024-03-26 04:50:19.253831,
1024,2687,2024-06-27 12:21:59.347370,
1412,2973,2023-12-12 02:23:13.016150,
1513,2086,2024-02-20 10:54:37.099335,
1581,2031,2024-01-27 11:06:06.872150,
1440,2985,2024-03-06 09:05:24.934725,2024-03-06 16:01:24.934725
1528,2310,2023-12-09 14:10:53.928147,2023-12-10 12:56:53.928147
1674,2437,2024-01-13 19:05:29.041805,
1365,2923,2024-06-21 00:25:10.734177,2024-06-21 03:25:10.734177
1149,2178,2024-05-17 16:24:07.162804,
1223,2259,2024-08-04 04:25:09.592103,2024-08-04 09:35:09.592103
1378,2602,2024-07-22 13:59:45.049924,
1156,2712,2024-03-05 18:32:29.164189,2024-03-06 15:00:29.164189
1403,2614,2023-12-14 21:41:34.253988,2023-12-15 08:08:34.253988
1928,2778,2024-01-29 12:07:42.595736,2024-01-29 19:40:42.595736
1743,2541,2024-06-25 18:52:33.774754,
1707,2307,2023-12-01 05:31:30.784212,
1991,2896,2024-05-24 20:02:53.114835,
1594,2640,2024-06-29 23:43:45.863086,2024-06-30 17:58:45.863086
1574,2133,2024-02-09 08:56:01.523923,
1512,2211,2024-01-18 16:51:49.631984,
1717,2253,2024-03-25 09:06:09.829631,
1629,2405,2024-05-24 16:54:50.039356,
1046,2454,2023-12-16 22:10:00.686968,
1715,2233,2023-12-25 16:01:05.522680,
1760,2295,2024-02-04 10:38:12.781416,
1158,2405,2024-06-11 05:24:13.399264,2024-06-11 20:56:13.399264
1507,2761,2024-01-14 15:32:02.964618,
1030,2627,2024-04-01 06:46:19.411432,
1275,2492,2023-11-15 22:16:11.605796,
1926,2847,2024-01-04 09:02:24.442149,
1044,2155,2023-11-30 13:36:17.782382,
1613,2438,2024-04-08 06:44:01.662816,
1039,2239,2023-11-17 11:57:04.716878,
1144,2684,2024-06-10 06:20:00.048775,
1759,2247,2024-08-16 12:06:03.758863,
1765,2375,2023-11-20 04:40:09.524993,2023-11-20 13:23:09.524993
1958,2242,2024-06-06 23:03:20.610653,2024-06-07 12:46:20.610653
1302,2276,2023-12-06 12:26:42.310598,
1701,2360,2023-12-09 03:30:57.630713,2023-12-09 10:37:57.630713
1916,2850,2023-12-17 16:11:11.299023,2023-12-18 01:39:11.299023
1854,2883,2023-12-04 10:53:05.580589,
1213,2066,2024-07-12 16:35:40.305158,
1811,2850,2024-07-13 04:48:57.649898,2024-07-14 03:16:57.649898
1767,2137,2024-01-19 18:33:25.829380,2024-01-20 12:46:25.829380
1514,2132,2024-06-22 05:41:39.989898,2024-06-22 20:13:39.989898
1898,2872,2023-10-25 12:31:57.944785,2023-10-26 08:51:57.944785
1142,2660,2023-10-10 09:42:35.609043,2023-10-11 02:14:35.609043
1191,2942,2024-08-25 19:50:31.164123,2024-08-26 04:34:31.164123
1735,2869,2024-03-09 16:17:19.026757,
1106,2283,2023-09-14 03:46:05.599705,
1658,2035,2024-07-20 18:44:45.944660,
1911,2959,2024-08-26 15:14:39.045711,
1081,2616,2024-07-17 11:09:50.495474,
1242,2031,2024-01-25 07:31:35.071217,2024-01-25 22:04:35.071217
1361,2233,2024-01-04 22:34:32.031693,
1243,2951,2024-08-04 18:25:17.616800,2024-08-05 12:51:17.616800
1718,2302,2024-07-29 12:13:46.021776,
1897,2112,2024-04-08 13:48:20.399945,
1317,2865,2023-12-21 01:57:01.791684,2023-12-21 13:31:01.791684
1858,2648,2023-11-17 12:43:03.106612,2023-11-17 13:05:03.106612
1351,2955,2024-06-16 21:02:48.438528,
1506,2778,2024-03-16 10:10:53.200679,2024-03-16 19:02:53.200679
1012,2075,2024-02-04 01:25:22.274143,
1641,2283,2024-06-11 17:30:41.262840,
1030,2009,2023-10-28 13:52:47.591909,2023-10-29 12:10:47.591909
1677,2705,2024-03-21 18:10:38.606630,2024-03-22 04:05:38.606630
1691,2091,2024-02-13 07:09:53.131808,
1444,2727,2024-08-19 22:29:30.506249,2024-08-20 14:00:30.506249
1103,2623,2023-09-23 15:08:34.855891,
1314,2247,2024-01-16 13:57:30.078873,
1644,2235,2024-07-21 23:46:03.772489,
1847,2611,2024-06-21 03:05:40.548723,
1161,2462,2024-02-25 17:22:38.555158,
1117,2241,2023-10-25 16:49:30.892027,
1562,2976,2024-03-19 00:10:06.780682,2024-03-19 05:12:06.780682
1805,2154,2024-01-05 00:37:47.651916,2024-01-05 08:29:47.651916
1049,2654,2023-09-14 19:30:07.689781,
1285,2780,2024-05-14 22:43:56.315250,2024-05-15 16:35:56.315250
1706,2770,2024-01-28 07:40:53.340199,
1394,2786,2023-10-18 12:50:16.552071,2023-10-18 13:52:16.552071
1565,2001,2024-01-21 19:25:33.133288,
1228,2473,2024-07-22 12:24:25.202385,
1671,2287,2023-11-19 02:14:24.202461,
1915,2821,2023-12-16 17:46:41.594169,2023-12-16 19:25:41.594169
1493,2765,2023-12-19 03:16:28.375347,
1023,2756,2024-08-26 19:55:21.714934,2024-08-27 02:49:21.714934
1131,2855,2024-01-15 01:12:28.415429,
1109,2552,2023-11-17 21:50:59.263405,2023-11-18 16:58:59.263405
1456,2530,2024-02-13 13:53:17.556208,
1923,2996,2024-02-11 19:22:29.378271,
1698,2261,2024-06-12 11:16:27.125353,
1329,2903,2024-01-23 01:53:33.630806,
1010,2446,2024-02-05 01:12:18.840407,
1230,2536,2024-02-23 08:41:19.791613,
1193,2401,2024-04-07 10:32:49.624417,2024-04-07 14:59:49.624417
1329,2363,2024-09-03 09:46:26.234068,
1780,2341,2024-05-19 07:07:20.804304,2024-05-19 08:36:20.804304
1522,2801,2024-07-05 02:42:23.841975,
1308,2262,2024-06-01 00:12:07.157476,
1631,2680,2024-07-01 10:08:43.514724,2024-07-02 07:27:43.514724
1324,2925,2024-04-01 13:41:03.266683,
1828,2636,2024-07-20 11:54:12.803065,
1727,2237,2023-11-22 08:20:59.087832,
1217,2833,2024-06-29 22:38:34.859622,
1847,2319,2024-06-07 11:35:19.360218,
1404,2886,2024-03-02 11:47:50.664465,
1731,2342,2023-09-15 07:06:18.908196,
1034,2039,2024-02-12 16:39:20.470500,
1830,2856,2023-10-30 20:27:11.452329,
1365,2199,2024-08-02 23:54:02.488420,
1835,2079,2024-04-29 01:51:02.182443,
1797,2842,2024-03-24 18:28:11.550504,
1551,2393,2024-01-05 01:17:45.387534,
1232,2910,2024-03-07 11:18:09.103053,2024-03-07 15:52:09.103053
1940,2738,2023-12-12 09:41:05.317726,
1993,2884,2024-07-21 07:07:44.415628,
1704,2089,2023-09-29 03:54:53.913672,
1156,2250,2023-10-17 21:17:45.611985,
1117,2983,2023-11-10 09:31:20.594117,2023-11-11 03:59:20.594117
1646,2432,2023-11-29 10:26:29.490259,
1116,2963,2023-12-13 14:44:56.387004,2023-12-14 10:41:56.387004
1847,2316,2024-07-14 03:55:52.730408,
1372,2760,2023-10-16 21:51:57.218389,
1583,2156,2024-06-09 16:37:55.685519,
1508,2465,2023-12-15 14:46:49.604274,
1220,2015,2024-01-21 08:04:03.626309,
1331,2056,2024-04-02 08:32:35.716856,2024-04-03 05:26:35.716856
1308,2475,2024-07-03 14:06:41.328037,
1173,2340,2024-01-15 10:21:27.851235,
1821,2157,2024-02-09 03:06:14.167838,2024-02-09 23:12:14.167838
1533,2112,2024-01-17 23:16:53.899671,2024-01-18 20:17:53.899671
1332,2542,2024-05-16 22:47:35.303673,2024-05-17 01:32:35.303673
1402,2590,2024-04-19 22:02:26.982133,
1533,2897,2024-04-09 10:16:05.702174,
1372,2892,2024-05-06 02:16:17.486129,
1303,2438,2024-03-26 09:31:37.846563,
1186,2174,2024-09-03 10:39:23.404704,
1250,2763,2023-12-24 16:31:06.613636,
1683,2695,2024-01-08 11:22:12.352957,
1166,2759,2024-03-16 04:08:27.134988,
1756,2110,2024-06-20 16:55:47.460900,
1999,2583,2024-02-21 23:23:19.715232,2024-02-22 06:28:19.715232
1113,2228,2023-10-10 09:00:29.453387,
1528,2496,2024-04-22 20:56:09.658176,
1818,2705,2024-02-28 02:50:45.981249,
1446,2744,2024-08-26 02:59:01.917802,2024-08-26 11:27:01.917802
1527,2944,2024-07-24 20:38:41.456538,
1684,2778,2024-05-02 16:52:58.544330,2024-05-03 10:34:58.544330
1736,2691,2024-08-15 21:17:57.168006,
1772,2620,2024-02-12 19:14:55.547320,
1468,2024,2024-04-22 09:04:13.379201,
1026,2281,2024-02-06 13:50:49.868362,2024-02-07 06:04:49.868362
1186,2495,2024-08-08 00:53:28.811608,
1884,2434,2023-10-10 15:10:58.209451,
1133,2339,2024-01-15 05:50:42.794983,2024-01-16 03:40:42.794983
1369,2103,2024-01-04 05:36:54.715115,2024-01-04 12:43:54.715115
1009,2557,2024-05-07 05:51:45.920155,
1624,2567,2024-05-28 05:11:45.935385,
1037,2178,2024-04-19 20:21:57.772091,
1852,2072,2024-02-03 04:10:23.296520,
1149,2697,2024-07-31 22:59:59.989964,
1221,2826,2024-06-22 23:32:15.506037,2024-06-23 08:14:15.506037
1260,2299,2024-08-19 14:44:15.846572,2024-08-20 03:39:15.846572
1897,2492,2024-06-10 21:34:44.801006,2024-06-11 15:29:44.801006
1085,2686,2024-03-20 00:06:14.093943,2024-03-20 12:01:14.093943
1209,2248,2024-02-23 04:49:44.255645,
1252,2643,2023-11-11 20:22:37.332755,
1762,2953,2024-07-19 17:31:21.670513,
1446,2052,2023-10-27 09:46:35.452433,
1931,2156,2023-12-06 10:23:32.362187,
1090,2903,2023-12-12 15:35:02.259817,
1069,2163,2024-06-09 10:20:21.874273,
1383,2052,2024-06-11 13:44:42.946540,
1509,2292,2023-11-27 15:31:32.965500,
1424,2669,2024-02-03 18:06:46.652175,
1150,2840,2023-10-16 15:18:27.483752,
1581,2116,2024-08-18 21:24:54.268862,
1587,2914,2024-03-02 13:32:23.263881,2024-03-02 14:06:23.263881
1143,2326,2023-10-01 09:31:39.143963,
1016,2111,2024-06-19 07:31:35.419419,
1107,2379,2024-03-21 02:48:50.614917,
1269,2484,2024-09-09 12:31:26.373681,
1197,2243,2023-10-19 16:43:05.208613,2023-10-20 14:10:05.208613
1798,2149,2024-04-24 11:50:31.052855,
1988,2416,2023-10-12 12:45:32.383563,
1702,2217,2024-08-16 23:47:50.443323,
1086,2216,2024-02-01 03:00:17.866973,
1118,2926,2023-12-04 12:11:09.337017,
1992,2415,2024-06-07 03:16:18.779338,2024-06-07 23:05:18.779338
1703,2537,2024-02-20 14:20:40.594616,2024-02-20 15:59:40.594616
1442,2935,2023-10-27 21:48:04.871018,
1650,2983,2024-03-22 03:00:12.898114,2024-03-22 09:56:12.898114
1400,2528,2023-11-13 01:12:55.119381,
1464,2759,2023-09-24 13:52:00.451174,2023-09-25 01:46:00.451174
1001,2702,2024-01-20 01:41:28.891789,
1460,2505,2024-08-11 00:45:53.094271,
1557,2954,2024-07-23 09:26:13.547333,
1032,2904,2024-02-29 09:00:45.204177,
1184,2191,2024-07-25 19:47:30.888478,
1728,2074,2024-08-18 04:26:37.586620,2024-08-18 19:01:37.586620
1586,2420,2024-03-30 02:07:22.410578,
